Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,3.53,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,4.92,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,3.49,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,142.97,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,125.17,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,134.59,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,159.51,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,108.01,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,138.47,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,59.96,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,101.57,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,66.85,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,108.78,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,70.8,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,80.04,Fc,Calculated data
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,76.97,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,1.47,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,0.02,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,0.72,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,0.06,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,0.53,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,0.24,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,1.67,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,0.41,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,0.06,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,0.25,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,0.72,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,1.06,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,3.24,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,0,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,0.58,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,0.52,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,0.82,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,1.31,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,1.47,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,2.66,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,0.33,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,0,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,0,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,0,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,0.68,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,1.37,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,0,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,3.75,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,1,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,3.5,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,1.75,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,1.67,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,3.67,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,5.86,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,5.6,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,7.04,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,6.34,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,29.73,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,10.14,Fc,Calculated data
