Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2008,2008,kg/ha,4.67,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2009,2009,kg/ha,8.28,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,4,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,21.13,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,35.92,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,37.16,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,12.84,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2002,2002,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2003,2003,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2004,2004,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2005,2005,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2006,2006,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2007,2007,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2008,2008,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2009,2009,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,0,Fc,Calculated data
EF,Fertilizers,201,Somalia,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,0,Fc,Calculated data
EF,Fertilizers,277,South Sudan,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,0,Fc,Calculated data
EF,Fertilizers,277,South Sudan,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,0,Fc,Calculated data
EF,Fertilizers,277,South Sudan,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,0,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2002,2002,kg/ha,0.47,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2003,2003,kg/ha,0.54,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2004,2004,kg/ha,0.48,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2005,2005,kg/ha,0.32,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2006,2006,kg/ha,0.53,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2007,2007,kg/ha,0.47,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2008,2008,kg/ha,1.23,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2009,2009,kg/ha,0.8,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,0.71,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,0.84,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,0.79,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,1.01,Fc,Calculated data
EF,Fertilizers,226,Uganda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,0.66,Fc,Calculated data
EF,Fertilizers,215,United Republic of Tanzania,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2002,2002,kg/ha,2.18,Fc,Calculated data
